id,base_id,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,base_sources,base_names,base_categories,base_confidence,base_websites,base_socials,base_emails,base_phones,base_brand,base_addresses,name_annotation_1,name_annotation_2,name_notes,phone_annotation_1,phone_annotation_2,phone_notes,website_annotation_1,website_annotation_2,website_notes,address_annotation_1,address_annotation_2,address_notes,category_annotation_1,category_annotation_2,category_notes
08f441a124c1b405038dbedfa98c0914,4c1a4a45e9c4ef3b9f6f45aa,"[{""property"":"""",""dataset"":""meta"",""record_id"":""138899876157459"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""281474977610856"",""update_time"":""2015-12-21T22:25:32.177Z"",""confidence"":0.77}]","{""primary"":""Fifth Third Bank""}","{""primary"":""bank_credit_union"",""alternate"":[""financial_service"",""atms""]}",0.9962614185921548,"[""http://www.53.com/""]","[""https://www.facebook.com/138899876157459""]",,"[""+18134021080""]","{""names"":{""primary"":""Fifth Third Bank""}}","[{""freeform"":""3411 W Columbus Dr"",""locality"":""Tampa"",""postcode"":""33607-1821"",""region"":""FL"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4c1a4a45e9c4ef3b9f6f45aa"",""update_time"":""2024-10-12T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Fifth Third Bank & ATM"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > Bank"",""alternate"":[""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""Business and Professional Services > Financial Service""]}",1.0,"[""https://locations.53.com/fl/tampa/3411-west-columbus-drive.html""]","[null,""https://www.facebook.com/138899876157459"",null]",[null],"[""(813) 402-1080""]","{""wikidata"":"""",""names"":{""primary"":""Fifth Third Bank & ATM"",""common"":{},""rules"":[]}}","[{""freeform"":""3411 W Columbus Dr"",""locality"":""Tampa"",""region"":""FL"",""country"":""US"",""postcode"":""33607""}]",,,,,,,,,,,,,,,
08f446ca1d028ae803f05a7a411e1cb6,4d482ce756eab60c285f3f86,"[{""property"":"""",""dataset"":""meta"",""record_id"":""929345177090060"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Budget Restaurant Supply""}","{""primary"":""restaurant_equipment_and_supply"",""alternate"":[""restaurant"",""food_beverage_service_distribution""]}",0.9837452982267598,"[""http://www.budgetrs.com/""]","[""https://www.facebook.com/929345177090060""]",,"[""+17137791818""]",,"[{""freeform"":""8800 W Sam Houston Pkwy S"",""locality"":""Houston"",""postcode"":""77099-3146"",""region"":""TX"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4d482ce756eab60c285f3f86"",""update_time"":""2024-10-29T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Budget Restaurant Supply"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Food and Beverage Service"",""alternate"":[""Business and Professional Services > Import and Export Service"",""Dining and Drinking > Restaurant""]}",1.0,"[""http://www.budgetrs.com""]","[null,null,null]","[""joe.chacon@budgetrs.com""]","[""(713) 779-1818""]","{""wikidata"":"""",""names"":{""primary"":""Budget Restaurant Supply"",""common"":{},""rules"":[]}}","[{""freeform"":""8800 W Sam Houston Pkwy S"",""region"":""TX"",""country"":""US""}]",,,,,,,,,,,,,,,
562949966520897,562949966701990,"[{""dataset"":""Microsoft"",""record_id"":""562949966520897"",""update_time"":""2024-12-23T20:48:46.823"",""confidence"":0.77}]","{""primary"":""Mills Tree Care""}","{""primary"":""tree_services"",""alternate"":[""landscaping""]}",0.77,"[""""]",,,"[""2342062621""]","{""names"":{}}","[{""freeform"":""7515 State Rd"",""locality"":""Wadsworth"",""region"":""OH"",""country"":""US"",""postcode"":""44281""}]","[{""dataset"":""Microsoft"",""record_id"":""562949966701990"",""update_time"":""2024-12-02T07:43:07.283"",""confidence"":0.77}]","{""primary"":""Mills Tree Care""}","{""primary"":""tree_services"",""alternate"":[""landscaping""]}",0.77,"[""""]",,,"[""3303367472""]","{""names"":{}}","[{""freeform"":""7515 State Rd"",""locality"":""Wadsworth"",""region"":""OH"",""country"":""US"",""postcode"":""44281""}]",,,,,,,,,,,,,,,
08f2a10aaba5c06303d8a67958549713,4bf0cb7af45ec928c63d943c,"[{""property"":"""",""dataset"":""meta"",""record_id"":""189253544571675"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""1125899907129899"",""update_time"":""2015-12-03T01:16:07.490Z"",""confidence"":0.77}]","{""primary"":""Domino's Pizza""}","{""primary"":""pizza_restaurant"",""alternate"":[""restaurant"",""food_delivery_service""]}",0.9962614185921548,"[""https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps""]","[""https://www.facebook.com/189253544571675""]",,"[""+16312257000""]","{""names"":{""primary"":""Domino's Pizza""}}","[{""freeform"":""111 W Sunrise Hwy"",""locality"":""Lindenhurst"",""postcode"":""11757-2404"",""region"":""NY"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4bf0cb7af45ec928c63d943c"",""update_time"":""2024-10-16T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Domino's Pizza"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Restaurant > Pizzeria"",""alternate"":[]}",1.0,"[""http://www.dominos.com""]","[""https://www.twitter.com/dominos"",""https://www.facebook.com/6657899956"",null]",[null],"[""(631) 789-2000""]","{""wikidata"":"""",""names"":{""primary"":""Domino's Pizza"",""common"":{},""rules"":[]}}","[{""freeform"":""1708 Sunrise Hwy"",""locality"":""Copiague"",""region"":""NY"",""country"":""US"",""postcode"":""11726""}]",,,,,,,,,,,,,,,
08f29a4018a454c403d3e547067a3d3b,1407374886093658,"[{""property"":"""",""dataset"":""meta"",""record_id"":""195629443793131"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324842344879"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374890668986"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886093658"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Scripps Memorial Hospital La Jolla Outpatient Imaging Pavillion""}","{""primary"":""hospital"",""alternate"":[""health_and_medical"",""diagnostic_services""]}",0.9962614185921548,,"[""https://www.facebook.com/195629443793131""]",,"[""+18589237371""]",,"[{""freeform"":""9838 Genesee Ave"",""postcode"":""92037"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374886093658"",""update_time"":""2023-10-12T17:19:42.573"",""confidence"":0.77}]","{""primary"":""Scripps Memorial Hospital La Jolla Outpatient Imaging Pavillion""}","{""primary"":""diagnostic_imaging"",""alternate"":[""health_and_medical""]}",0.77,"[""http://www.scripps.org/LocListSMHLJOIsdpsocial-gmb""]",,,"[""8589237371""]","{""names"":{}}","[{""freeform"":""9838 Genesee Ave"",""locality"":""La Jolla"",""region"":""CA"",""country"":""US"",""postcode"":""92037""}]",,,,,,,,,,,,,,,
562949955293136,562949960129808,"[{""dataset"":""Microsoft"",""record_id"":""562949955293136"",""update_time"":""2015-05-25T12:56:24.097"",""confidence"":0.77}]","{""primary"":""Goodyear""}","{""primary"":""tire_shop"",""alternate"":[""automotive"",""retail""]}",0.77,"[""""]",,,"[""8507634651""]","{""names"":{}}","[{""freeform"":""1001 W 15th St"",""locality"":""Panama City"",""region"":""FL"",""country"":""US"",""postcode"":""32401""}]","[{""dataset"":""Microsoft"",""record_id"":""562949960129808"",""update_time"":""2024-10-08T08:24:10.343"",""confidence"":0.77}]","{""primary"":""Goodyear Auto Service""}","{""primary"":""tire_shop"",""alternate"":[""automotive"",""retail""]}",0.77,"[""https://www.goodyearautoservice.com/en-US/shop/FL/Panama-City/000902227-32401-2043""]",,,"[""8507634651""]","{""names"":{}}","[{""freeform"":""1001 West 15th Street"",""locality"":""Panama City"",""region"":""FL"",""country"":""US"",""postcode"":""32401""}]",,,,,,,,,,,,,,,
08f2e644d0cac26b03e6d1add3a59cb8,65150bbb93fbd025c45a3459,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""1407374890830844"",""update_time"":""2024-10-22T05:50:42.870Z"",""confidence"":0.77}]","{""primary"":""オリーブの丘 浜松高林店""}","{""primary"":""international_restaurant"",""alternate"":[""restaurant""]}",0.77,"[""https://maps.olivenooka.jp/jp/detail/5642.html""]",,,"[""0535435751""]",,"[{""freeform"":""中区高林5丁目8-15"",""locality"":""浜松市"",""postcode"":"""",""region"":""静岡県"",""country"":""JP""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""65150bbb93fbd025c45a3459"",""update_time"":""2024-08-07T00:00:00.000"",""confidence"":1.0}]","{""primary"":""オリーブの丘 浜松高林店"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Restaurant > Italian Restaurant"",""alternate"":[""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Japanese Family Restaurant""]}",1.0,"[""https://www.olivenooka.jp""]","[null,null,null]",[null],"[""053-543-5751""]","{""wikidata"":"""",""names"":{""primary"":""オリーブの丘 浜松高林店"",""common"":{},""rules"":[]}}","[{""freeform"":""中央区高林5-8-15"",""locality"":""浜松市"",""region"":""静岡県"",""country"":""JP"",""postcode"":""430-0907""}]",,,,,,,,,,,,,,,
08f2a143a2aea428033ac8f069c43517,51e40b62498e9a066f1fa11d,"[{""property"":"""",""dataset"":""meta"",""record_id"":""421371817934079"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Waterbury Career Academy""}","{""primary"":""high_school"",""alternate"":[""education"",""school""]}",0.9837452982267598,"[""http://www.waterbury.k12.ct.us/4/Home""]","[""https://www.facebook.com/421371817934079""]",,"[""+12035746000""]",,"[{""freeform"":""175 Birch St"",""locality"":""Waterbury"",""postcode"":""06704-3808"",""region"":""CT"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""51e40b62498e9a066f1fa11d"",""update_time"":""2024-10-11T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Waterbury Career Academy High School"",""common"":{},""rules"":[]}","{""primary"":""Community and Government > Education > Trade School"",""alternate"":[]}",1.0,[null],"[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""Waterbury Career Academy High School"",""common"":{},""rules"":[]}}","[{""locality"":""Waterbury"",""region"":""CT"",""country"":""US""}]",,,,,,,,,,,,,,,
08fa813b222f2c1e03f7aca38bf90b4e,3422b18cf90c4a211e1be37a,"[{""property"":"""",""dataset"":""meta"",""record_id"":""275907922946806"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.48103896103896104}]","{""primary"":""Work Medicina Ocupacional""}","{""primary"":""hospital"",""alternate"":[""medical_service_organizations"",""laboratory_testing""]}",0.48103896103896104,"[""http://www.workocupacional.com.br""]","[""https://www.facebook.com/275907922946806""]",,"[""+551932337525""]",,"[{""freeform"":""Rua Visconde de Taunay, 335"",""locality"":""Campinas"",""postcode"":""13023-200"",""region"":""SP"",""country"":""BR""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""3422b18cf90c4a211e1be37a"",""update_time"":""2024-06-07T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Work Medicina Ocupacional S/C Ltda"",""common"":{},""rules"":[]}","{""primary"":""Health and Medicine > Physician"",""alternate"":[]}",1.0,"[""http://www.workocupacional.com.br""]","[null,""https://www.facebook.com/322174064460695"",null]",[null],"[""(19) 3203-7525""]","{""wikidata"":"""",""names"":{""primary"":""Work Medicina Ocupacional S/C Ltda"",""common"":{},""rules"":[]}}","[{""freeform"":""Rua Tiradentes, 217"",""locality"":""Campinas"",""region"":""SP"",""country"":""BR"",""postcode"":""13023-190""}]",,,,,,,,,,,,,,,
08f26010a6db404403e339f85cbc6d43,20dbf556ee8147693585ff30,"[{""property"":"""",""dataset"":""meta"",""record_id"":""205500416669860"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9445655559015883}]","{""primary"":""Ritz Sales and Service""}","{""primary"":""automotive_repair"",""alternate"":[""outdoor_gear"",""automotive_parts_and_accessories""]}",0.9445655559015883,"[""https://ritz-sales-services.business.site""]","[""https://www.facebook.com/205500416669860""]",,"[""+17128996773""]",,"[{""freeform"":""20776 Evergreen Ave"",""locality"":""Akron"",""postcode"":""51001-8845"",""region"":""IA"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""20dbf556ee8147693585ff30"",""update_time"":""2024-10-11T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Ritz Sales & Service"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Automotive Service > Automotive Repair Shop"",""alternate"":[""Business and Professional Services > Automotive Service > Transmissions Shop""]}",1.0,"[""https://ritz-sales-services.business.site""]","[null,null,null]",[null],"[""(712) 568-2363""]","{""wikidata"":"""",""names"":{""primary"":""Ritz Sales & Service"",""common"":{},""rules"":[]}}","[{""freeform"":""20776 Evergreen Ave # 8845"",""locality"":""Akron"",""region"":""IA"",""country"":""US"",""postcode"":""51001""}]",,,,,,,,,,,,,,,
08f2aa4d98923b4503b1be6672e9cf20,562949958974682,"[{""property"":"""",""dataset"":""meta"",""record_id"":""211556855946268"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949958974682"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Dunkin'""}","{""primary"":""donuts"",""alternate"":[""coffee_shop"",""breakfast_and_brunch_restaurant""]}",0.9962614185921548,"[""https://locations.dunkindonuts.com/en/ny/palmyra/544-e-main-st/352110?utm_source=facebook&utm_medium=local&utm_campaign=localmaps&utm_content=352110&y_source=1_MTIxMTEzMTgtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://www.facebook.com/211556855946268""]",,"[""+13155975849""]","{""names"":{""primary"":""Dunkin'""}}","[{""freeform"":""544 E Main St"",""locality"":""Palmyra"",""postcode"":""14522-1106"",""region"":""NY"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""562949958974682"",""update_time"":""2024-12-27T08:57:25.177"",""confidence"":0.77}]","{""primary"":""Dunkin'""}","{""primary"":""coffee_shop"",""alternate"":[""donuts"",""restaurant""]}",0.77,"[""https://locations.dunkindonuts.com/en/ny/palmyra/544-e-main-st/352110?utm_source=bing&utm_medium=local&utm_campaign=localmaps&utm_content=352110&y_source=1_MTIxMTEzMTgtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]",,,"[""3155975849""]","{""names"":{}}","[{""freeform"":""544 E Main St"",""locality"":""Palmyra"",""region"":""NY"",""country"":""US"",""postcode"":""14522""}]",,,,,,,,,,,,,,,
08f2b8d419708d1c03dc65d72f11cf45,4cddd79a3644a093e957489f,"[{""property"":"""",""dataset"":""meta"",""record_id"":""172361976139215"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Jimbos Club at the Point""}","{""primary"":""event_planning"",""alternate"":[""american_restaurant""]}",0.9837452982267598,"[""http://www.jimbosclub.com/""]","[""https://www.facebook.com/172361976139215""]",,"[""+15184944460""]",,"[{""freeform"":""7201 State Route 8"",""locality"":""Brant Lake"",""postcode"":""12815-2255"",""region"":""NY"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4cddd79a3644a093e957489f"",""update_time"":""2024-10-14T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Jimbo's Club at the Point"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Restaurant > American Restaurant"",""alternate"":[]}",1.0,"[""http://jimbosclub.com/""]","[null,""https://www.facebook.com/172361976139215"",null]","[""events@jimbosclub.com""]","[""(518) 494-4460""]","{""wikidata"":"""",""names"":{""primary"":""Jimbo's Club at the Point"",""common"":{},""rules"":[]}}","[{""freeform"":""7201 State Route 8"",""locality"":""Brant Lake"",""region"":""NY"",""country"":""US"",""postcode"":""12815""}]",,,,,,,,,,,,,,,
08f1959b447aaa900389169fac74b366,1125899908392726,"[{""property"":"""",""dataset"":""meta"",""record_id"":""187045524676186"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899908392726"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Mirage Health and Wellbeing""}","{""primary"":""naturopathic_holistic"",""alternate"":[""spas"",""beauty_and_spa""]}",0.9918379237288135,"[""http://www.miragehealthandwellbeing.co.uk""]","[""https://www.facebook.com/187045524676186""]",,"[""+441243820330""]",,"[{""freeform"":""1 East Lake"",""locality"":""Bognor Regis"",""postcode"":""PO21 1"",""region"":""ENG"",""country"":""GB""}]","[{""dataset"":""Microsoft"",""record_id"":""1125899908392726"",""update_time"":""2016-12-25T15:07:33.677"",""confidence"":0.77}]","{""primary"":""Mirage""}","{""primary"":""doctor"",""alternate"":[""massage_therapy"",""medical_center"",""health_and_medical""]}",0.77,"[""http://www.miragehealthandwellbeing.co.uk/""]",,,"[""01243820330""]","{""names"":{}}","[{""freeform"":""Lake House, 1 East Lake"",""locality"":""Bognor Regis"",""region"":"""",""country"":""GB"",""postcode"":""PO21 1FY""}]",,,,,,,,,,,,,,,
08f1fa5290a1bb24032aa1147c2c2434,cd00ee9575564f17a11b2681,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""844424932479286"",""update_time"":""2021-07-09T19:46:21.747Z"",""confidence"":0.77}]","{""primary"":""Björn Klose Steuerberater""}","{""primary"":""tax_services""}",0.77,"[""http://www.steuerbuero-klose.de/""]",,,"[""02117377940""]",,"[{""freeform"":""Rheindorfer Weg 3"",""locality"":""Düsseldorf"",""postcode"":""40591"",""region"":""North Rhine-Westphalia"",""country"":""DE""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""cd00ee9575564f17a11b2681"",""update_time"":""2024-10-08T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Björn Klose Steuerberater"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[""Business and Professional Services > Legal Service""]}",1.0,"[""http://www.steuerbuero-klose.de""]","[null,null,null]","[""bjoern.klose@steuerbuero-klose.de""]","[""04921 17377940""]","{""wikidata"":"""",""names"":{""primary"":""Björn Klose Steuerberater"",""common"":{},""rules"":[]}}","[{""freeform"":""Rheindorfer Weg 3"",""locality"":""Düsseldorf"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""40591""}]",,,,,,,,,,,,,,,
08f186b6ca96aac003075fe4e8c7df44,3859c97d27444dfbdc2ca01e,"[{""property"":"""",""dataset"":""meta"",""record_id"":""356305318305645"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","{""primary"":""Quiksilver""}","{""primary"":""clothing_store"",""alternate"":[""women's_clothing_store"",""cafe""]}",0.6214335421016005,"[""https://www.quiksilver.fr/""]","[""https://www.facebook.com/356305318305645""]",,"[""+33556389479""]","{""names"":{""primary"":""Quiksilver""}}","[{""freeform"":""99 Rue Sainte-Catherine"",""locality"":""Bordeaux"",""postcode"":""33000"",""region"":""NAQ"",""country"":""FR""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""3859c97d27444dfbdc2ca01e"",""update_time"":""2024-07-02T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Quiksilver"",""common"":{},""rules"":[]}","{""primary"":""Retail > Fashion Retail > Clothing Store"",""alternate"":[]}",1.0,"[""http://www.quiksilver.fr""]","[null,null,null]",[null],"[""05 56 01 15 95""]","{""wikidata"":"""",""names"":{""primary"":""Quiksilver"",""common"":{},""rules"":[]}}","[{""freeform"":""1-3 rue des Trois Conils"",""locality"":""Bordeaux"",""region"":""Gironde"",""country"":""FR"",""postcode"":""33000""}]",,,,,,,,,,,,,,,
08fbe0899519c116035ccb4f246d7ac9,7e55fb422be5fade6f1ea9ee,"[{""property"":"""",""dataset"":""meta"",""record_id"":""238690299670677"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Ariels Balgownie""}","{""primary"":""cafe"",""alternate"":[""restaurant"",""coffee_shop""]}",0.9837452982267598,,"[""https://www.facebook.com/238690299670677""]",,"[""+61493708328""]",,"[{""freeform"":""172 Balgownie Rd"",""locality"":""Wollongong"",""postcode"":""2519"",""region"":""NSW"",""country"":""AU""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""7e55fb422be5fade6f1ea9ee"",""update_time"":""2024-06-07T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Ariel’s Balgownie"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}",1.0,"[""https://www.honecafe.com""]","[null,null,null]",[null],"[""0411 034 188""]","{""wikidata"":"""",""names"":{""primary"":""Ariel’s Balgownie"",""common"":{},""rules"":[]}}","[{""freeform"":""167-172 Balgownie Rd Shop 3"",""locality"":""Wollongong"",""region"":""NSW"",""country"":""AU"",""postcode"":""2519""}]",,,,,,,,,,,,,,,
08f1ea59834b6122035ebaf7626dd4a6,ee60e0ba792c73026450c6f9,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""562949964965447"",""update_time"":""2024-01-11T06:59:46.770Z"",""confidence"":0.77}]","{""primary"":""24H ARTIGIAN RIPARAZIONE FABBRI - IDRAULICI - ELETTRICISTI""}","{""primary"":""key_and_locksmith""}",0.77,"[""https://www.prontointerventoexpress.it/""]",,,"[""3315436845""]",,"[{""freeform"":""Via Roma, 37"",""locality"":""Alpago"",""postcode"":""32016"",""region"":""BL"",""country"":""IT""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""ee60e0ba792c73026450c6f9"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","{""primary"":""24H Artigian Riparazione Fabbri - Idraulici - Elettricisti"",""common"":{},""rules"":[]}",{},1.0,"[""https://www.prontointerventoexpress.it""]","[null,null,null]",[null],"[""331 543 6845""]","{""wikidata"":"""",""names"":{""primary"":""24H Artigian Riparazione Fabbri - Idraulici - Elettricisti"",""common"":{},""rules"":[]}}","[{""freeform"":""Via Roma 37"",""locality"":""Farra d'Alpago"",""region"":""Belluno"",""country"":""IT"",""postcode"":""32016""}]",,,,,,,,,,,,,,,
08f2a36c0344bc820337ca0f2e8822f2,08f2a36c0344bc8203a06f94734d689b,"[{""property"":"""",""dataset"":""meta"",""record_id"":""124417915852623"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""bp America""}","{""primary"":""gas_station"",""alternate"":[""convenience_store"",""energy_company""]}",0.9837452982267598,"[""https://map.bp.com/en-US/US/gas-station/lincoln/bp/07140528220360325100100000000000""]","[""https://www.facebook.com/124417915852623""]",,"[""+16037452022""]","{""names"":{""primary"":""bp America""}}","[{""freeform"":""36 Main St"",""locality"":""Lincoln"",""postcode"":""03251-4305"",""region"":""NH"",""country"":""US""}]","[{""property"":"""",""dataset"":""msft"",""record_id"":""562949958846537"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374890693656"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""BP""}","{""primary"":""gas_station"",""alternate"":[""automotive""]}",0.77,"[""https://www.bp.com/en_us/bp-us.html""]",,,"[""6037452022""]",,"[{""freeform"":""36 Main St"",""locality"":""Lincoln"",""postcode"":""03251"",""region"":""NH"",""country"":""US""}]",,,,,,,,,,,,,,,
08fc99348c32155c03765d142aeb22eb,6eec4944b8004ba2ceb66811,"[{""property"":"""",""dataset"":""meta"",""record_id"":""128466077228091"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""T.J's Gymsports""}","{""primary"":""active_life"",""alternate"":[""gymnastics_center"",""gym""]}",0.9837452982267598,"[""http://www.tjsgymsports.com.au/""]","[""https://www.facebook.com/128466077228091""]",,"[""+61449143781""]",,"[{""freeform"":""20 Merchant Dr"",""locality"":""Rockingham"",""postcode"":""6168"",""region"":""WA"",""country"":""AU""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""6eec4944b8004ba2ceb66811"",""update_time"":""2024-11-12T00:00:00.000"",""confidence"":1.0}]","{""primary"":""TJ'S Gymsports"",""common"":{},""rules"":[]}","{""primary"":""Health and Medicine"",""alternate"":[""Sports and Recreation > Gym and Studio""]}",1.0,"[""http://www.tjsgymsports.com.au""]","[null,""https://www.facebook.com/128466077228091"",null]",[null],"[""0449 143 781""]","{""wikidata"":"""",""names"":{""primary"":""TJ'S Gymsports"",""common"":{},""rules"":[]}}","[{""freeform"":""20 Merchant Dr #4"",""locality"":""Rockingham"",""region"":""WA"",""country"":""AU"",""postcode"":""6168""}]",,,,,,,,,,,,,,,
08f618c4c6d826e803b8e71b07951b00,1688849864517960,"[{""property"":"""",""dataset"":""msft"",""record_id"":""562949966676404"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849864517960"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Pizza Hut""}","{""primary"":""pizza_restaurant"",""alternate"":[""food"",""restaurant""]}",0.77,"[""https://restaurants.pizzahut.co.in/pizza-hut-ashok-nagar-cmrl-pizza-restaurant-ashok-nagar-chennai-163839/Home""]",,,"[""18002022022""]",,"[{""freeform"":""Unit No 2, Ground Floor, Phase 1, Cmrl, Ashok Nagar, Near ESI"",""locality"":""Chennai"",""postcode"":""600083"",""region"":""Tamil Nadu"",""country"":""IN""}]","[{""dataset"":""Microsoft"",""record_id"":""1688849864517960"",""update_time"":""2024-03-01T04:59:47.893"",""confidence"":0.77}]","{""primary"":""Pizza Hut""}","{""primary"":""pizza_restaurant"",""alternate"":[""food"",""restaurant""]}",0.77,"[""https://restaurants.pizzahut.co.in/pizza-hut-ashok-nagar-cmrl-pizza-restaurant-ashok-nagar-chennai-163839/Home?utm_source=locator&utm_medium=bing""]",,,"[""18002022022""]","{""names"":{}}","[{""freeform"":""Unit No 2, Ground Floor, Phase 1, Cmrl, Ashok Nagar"",""locality"":""Chennai"",""region"":""Tamil Nadu"",""country"":""IN"",""postcode"":""600083""}]",,,,,,,,,,,,,,,
08f1f166d246c3290303ee41124b93fa,63f75a837897593dff50d336,"[{""property"":"""",""dataset"":""meta"",""record_id"":""101292234599162"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.48103896103896104}]","{""primary"":""Murkel‘s Nähwelt""}","{""primary"":""fashion"",""alternate"":[""clothing_store"",""sewing_and_alterations""]}",0.48103896103896104,,"[""https://www.facebook.com/101292234599162""]",,"[""+491736261921""]",,"[{""freeform"":""Kötteröde 5"",""locality"":""Dülmen"",""postcode"":""48249"",""country"":""DE""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""63f75a837897593dff50d336"",""update_time"":""2023-09-13T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Murkelsnähwelt"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Tailor"",""alternate"":[]}",1.0,[null],"[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""Murkelsnähwelt"",""common"":{},""rules"":[]}}","[{""freeform"":""Kötteröde 5"",""locality"":""Dülmen"",""region"":""NRW"",""country"":""DE"",""postcode"":""48249""}]",,,,,,,,,,,,,,,
